Temp. level:    0.114     Acceptance ratio:    0.000     Current cost:        1.743
Temp. level:    0.113     Acceptance ratio:    0.001     Current cost:        1.687
Temp. level:    0.112     Acceptance ratio:    0.000     Current cost:        1.687
Temp. level:    0.111     Acceptance ratio:    0.000     Current cost:        1.687
Temp. level:    0.110     Acceptance ratio:    0.000     Current cost:        1.687
Temp. level:    0.108     Acceptance ratio:    0.002     Current cost:        1.675
Temp. level:    0.107     Acceptance ratio:    0.002     Current cost:        1.562
Temp. level:    0.106     Acceptance ratio:    0.000     Current cost:        1.562
Temp. level:    0.105     Acceptance ratio:    0.000     Current cost:        1.556
Temp. level:    0.104     Acceptance ratio:    0.000     Current cost:        1.494
Temp. level:    0.103     Acceptance ratio:    0.000     Current cost:        1.483
Temp. level:    0.102     Acceptance ratio:    0.001     Current cost:        1.498
Temp. level:    0.101     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.100     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.099     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.098     Acceptance ratio:    0.000     Current cost:        1.466
Temp. level:    0.097     Acceptance ratio:    0.000     Current cost:        1.466
Temp. level:    0.096     Acceptance ratio:    0.000     Current cost:        1.466
Temp. level:    0.095     Acceptance ratio:    0.000     Current cost:        1.450
Temp. level:    0.094     Acceptance ratio:    0.001     Current cost:        1.464
Temp. level:    0.093     Acceptance ratio:    0.000     Current cost:        1.429
Temp. level:    0.092     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.091     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.091     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.090     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.089     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.088     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.087     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.086     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.085     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.084     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.084     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.083     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.082     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.081     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.080     Acceptance ratio:    0.000     Current cost:        1.424
Temp. level:    0.079     Acceptance ratio:    0.000     Current cost:        1.396
Temp. level:    0.079     Acceptance ratio:    0.000     Current cost:        1.396
Temp. level:    0.078     Acceptance ratio:    0.000     Current cost:        1.396
Temp. level:    0.077     Acceptance ratio:    0.000     Current cost:        1.396
Temp. level:    0.076     Acceptance ratio:    0.000     Current cost:        1.396
Temp. level:    0.076     Acceptance ratio:    0.000     Current cost:        1.396
Temp. level:    0.075     Acceptance ratio:    0.000     Current cost:        1.405
